time_s,T1_C,T2_C,T3_C,T4_C,T5_C,delta_T12_C,delta_T23_C,delta_T34_C,delta_T45_C,power_MW,cumulative_heat_GJ
9551.50000000,423.93098440,413.81936891,396.99273397,379.58346500,368.52911860,10.11161549,16.82663494,17.40926897,11.05434640,0.00000000,0.00000000
9552.00000000,423.92508712,413.81413891,396.98869354,379.58075306,368.52729874,10.11094821,16.82544537,17.40794047,11.05345433,0.00000000,0.00000000
9552.50000000,423.91919001,413.80890904,396.98465317,379.57804109,368.52547875,10.11028096,16.82425588,17.40661208,11.05256234,0.00000000,0.00000000
9553.00000000,423.91329307,413.80367932,396.98061286,379.57532906,368.52365863,10.10961375,16.82306646,17.40528380,11.05167043,0.00000000,0.00000000
9553.50000000,423.90739631,413.79844974,396.97657263,379.57261700,368.52183839,10.10894656,16.82187711,17.40395563,11.05077861,0.00000000,0.00000000
9554.00000000,423.90149972,413.79322030,396.97253246,379.56990489,368.52001802,10.10827941,16.82068785,17.40262757,11.04988687,0.00000000,0.00000000
9554.50000000,423.89560330,413.78799101,396.96849235,379.56719274,368.51819752,10.10761229,16.81949866,17.40129961,11.04899522,0.00000000,0.00000000
9555.00000000,423.88970705,413.78276185,396.96445231,379.56448055,368.51637689,10.10694520,16.81830954,17.39997177,11.04810366,0.00000000,0.00000000
9555.50000000,423.88381098,413.77753284,396.96041234,379.56176831,368.51455613,10.10627814,16.81712050,17.39864403,11.04721217,0.00000000,0.00000000
9556.00000000,423.87791507,413.77230397,396.95637243,379.55905603,368.51273525,10.10561111,16.81593154,17.39731640,11.04632078,0.00000000,0.00000000
9556.50000000,423.87201935,413.76707524,396.95233259,379.55634370,368.51091424,10.10494411,16.81474265,17.39598888,11.04542946,0.00000000,0.00000000
9557.00000000,423.86612379,413.76184665,396.94829281,379.55363134,368.50909310,10.10427714,16.81355384,17.39466147,11.04453823,0.00000000,0.00000000
9557.50000000,423.86022840,413.75661820,396.94425310,379.55091893,368.50727184,10.10361020,16.81236510,17.39333417,11.04364709,0.00000000,0.00000000
9558.00000000,423.85433319,413.75138990,396.94021345,379.54820647,368.50545044,10.10294330,16.81117644,17.39200698,11.04275603,0.00000000,0.00000000
9558.50000000,423.84843815,413.74616173,396.93617387,379.54549398,368.50362892,10.10227642,16.80998786,17.39067990,11.04186505,0.00000000,0.00000000
9559.00000000,423.84254329,413.74093371,396.93213436,379.54278144,368.50180727,10.10160958,16.80879935,17.38935292,11.04097416,0.00000000,0.00000000
9559.50000000,423.83664859,413.73570583,396.92809491,379.54006885,368.49998550,10.10094277,16.80761091,17.38802606,11.04008336,0.00000000,0.00000000
9560.00000000,423.83075407,413.73047809,396.92405553,379.53735623,368.49816359,10.10027598,16.80642256,17.38669930,11.03919263,0.00000000,0.00000000
9560.50000000,423.82485972,413.72525049,396.92001621,379.53464356,368.49634156,10.09960923,16.80523428,17.38537265,11.03830200,0.00000000,0.00000000
9561.00000000,423.81896555,413.72002303,396.91597696,379.53193085,368.49451940,10.09894251,16.80404607,17.38404611,11.03741144,0.00000000,0.00000000
9561.50000000,423.81307154,413.71479572,396.91193778,379.52921809,368.49269712,10.09827583,16.80285794,17.38271968,11.03652097,0.00000000,0.00000000
9562.00000000,423.80717771,413.70956854,396.90789866,379.52650529,368.49087470,10.09760917,16.80166989,17.38139336,11.03563059,0.00000000,0.00000000
9562.50000000,423.80128405,413.70434151,396.90385960,379.52379245,368.48905216,10.09694254,16.80048191,17.38006715,11.03474029,0.00000000,0.00000000
9563.00000000,423.79539056,413.69911462,396.89982061,379.52107957,368.48722949,10.09627595,16.79929400,17.37874105,11.03385007,0.00000000,0.00000000
9563.50000000,423.78949725,413.69388787,396.89578169,379.51836664,368.48540670,10.09560938,16.79810618,17.37741505,11.03295994,0.00000000,0.00000000
9564.00000000,423.78360411,413.68866126,396.89174283,379.51565367,368.48358377,10.09494285,16.79691843,17.37608916,11.03206989,0.00000000,0.00000000
9564.50000000,423.77771114,413.68343479,396.88770404,379.51294065,368.48176072,10.09427635,16.79573075,17.37476338,11.03117993,0.00000000,0.00000000
9565.00000000,423.77181834,413.67820846,396.88366531,379.51022760,368.47993754,10.09360987,16.79454315,17.37343772,11.03029005,0.00000000,0.00000000
9565.50000000,423.76592571,413.67298228,396.87962665,379.50751450,368.47811424,10.09294343,16.79335563,17.37211215,11.02940026,0.00000000,0.00000000
9566.00000000,423.76003326,413.66775624,396.87558806,379.50480135,368.47629081,10.09227702,16.79216818,17.37078670,11.02851055,0.00000000,0.00000000
9566.50000000,423.75414098,413.66253033,396.87154953,379.50208817,368.47446725,10.09161065,16.79098081,17.36946136,11.02762092,0.00000000,0.00000000
9567.00000000,423.74824887,413.65730457,396.86751106,379.49937494,368.47264356,10.09094430,16.78979351,17.36813612,11.02673138,0.00000000,0.00000000
9567.50000000,423.74235694,413.65207895,396.86347266,379.49666167,368.47081974,10.09027798,16.78860629,17.36681100,11.02584192,0.00000000,0.00000000
9568.00000000,423.73646517,413.64685348,396.85943433,379.49394835,368.46899580,10.08961170,16.78741914,17.36548598,11.02495255,0.00000000,0.00000000
9568.50000000,423.73057358,413.64162814,396.85539606,379.49123499,368.46717173,10.08894544,16.78623208,17.36416107,11.02406326,0.00000000,0.00000000
9569.00000000,423.72468216,413.63640294,396.85135786,379.48852159,368.46534753,10.08827922,16.78504508,17.36283627,11.02317406,0.00000000,0.00000000
9569.50000000,423.71879092,413.63117789,396.84731972,379.48580814,368.46352321,10.08761303,16.78385816,17.36151158,11.02228494,0.00000000,0.00000000
9570.00000000,423.71289984,413.62595298,396.84328165,379.48309466,368.46169876,10.08694687,16.78267132,17.36018700,11.02139590,0.00000000,0.00000000
9570.50000000,423.70700894,413.62072820,396.83924365,379.48038113,368.45987418,10.08628074,16.78148456,17.35886252,11.02050695,0.00000000,0.00000000
9571.00000000,423.70111821,413.61550357,396.83520571,379.47766755,368.45804947,10.08561464,16.78029786,17.35753816,11.01961808,0.00000000,0.00000000
9571.50000000,423.69522766,413.61027908,396.83116783,379.47495394,368.45622464,10.08494857,16.77911125,17.35621390,11.01872930,0.00000000,0.00000000
9572.00000000,423.68933727,413.60505474,396.82713003,379.47224028,368.45439968,10.08428253,16.77792471,17.35488975,11.01784060,0.00000000,0.00000000
9572.50000000,423.68344706,413.59983053,396.82309228,379.46952657,368.45257459,10.08361653,16.77673825,17.35356571,11.01695198,0.00000000,0.00000000
9573.00000000,423.67755702,413.59460646,396.81905460,379.46681283,368.45074937,10.08295055,16.77555186,17.35224178,11.01606345,0.00000000,0.00000000
9573.50000000,423.67166715,413.58938254,396.81501699,379.46409904,368.44892403,10.08228461,16.77436555,17.35091795,11.01517501,0.00000000,0.00000000
9574.00000000,423.66577745,413.58415875,396.81097944,379.46138521,368.44709856,10.08161870,16.77317931,17.34959424,11.01428664,0.00000000,0.00000000
9574.50000000,423.65988793,413.57893511,396.80694196,379.45867133,368.44527297,10.08095282,16.77199315,17.34827063,11.01339837,0.00000000,0.00000000
9575.00000000,423.65399858,413.57371161,396.80290455,379.45595741,368.44344724,10.08028697,16.77080706,17.34694713,11.01251017,0.00000000,0.00000000
9575.50000000,423.64810940,413.56848825,396.79886720,379.45324345,368.44162139,10.07962115,16.76962105,17.34562375,11.01162206,0.00000000,0.00000000
9576.00000000,423.64222039,413.56326503,396.79482991,379.45052945,368.43979541,10.07895536,16.76843512,17.34430046,11.01073403,0.00000000,0.00000000
9576.50000000,423.63633156,413.55804196,396.79079269,379.44781540,368.43796931,10.07828960,16.76724926,17.34297729,11.00984609,0.00000000,0.00000000
9577.00000000,423.63044290,413.55281902,396.78675554,379.44510131,368.43614308,10.07762388,16.76606348,17.34165423,11.00895823,0.00000000,0.00000000
9577.50000000,423.62455441,413.54759622,396.78271845,379.44238718,368.43431672,10.07695818,16.76487777,17.34033127,11.00807046,0.00000000,0.00000000
9578.00000000,423.61866609,413.54237357,396.77868143,379.43967300,368.43249023,10.07629252,16.76369214,17.33900842,11.00718277,0.00000000,0.00000000
9578.50000000,423.61277794,413.53715106,396.77464447,379.43695878,368.43066362,10.07562688,16.76250659,17.33768569,11.00629516,0.00000000,0.00000000
9579.00000000,423.60688997,413.53192869,396.77060758,379.43424452,368.42883688,10.07496128,16.76132111,17.33636306,11.00540764,0.00000000,0.00000000
9579.50000000,423.60100217,413.52670645,396.76657075,379.43153022,368.42701001,10.07429571,16.76013571,17.33504053,11.00452020,0.00000000,0.00000000
9580.00000000,423.59511454,413.52148437,396.76253399,379.42881587,368.42518302,10.07363017,16.75895038,17.33371812,11.00363285,0.00000000,0.00000000
9580.50000000,423.58922708,413.51626242,396.75849729,379.42610148,368.42335590,10.07296466,16.75776512,17.33239581,11.00274558,0.00000000,0.00000000
9581.00000000,423.58333980,413.51104061,396.75446066,379.42338704,368.42152865,10.07229919,16.75657995,17.33107362,11.00185839,0.00000000,0.00000000
9581.50000000,423.57745268,413.50581894,396.75042410,379.42067257,368.41970128,10.07163374,16.75539485,17.32975153,11.00097129,0.00000000,0.00000000
9582.00000000,423.57156574,413.50059742,396.74638760,379.41795805,368.41787378,10.07096833,16.75420982,17.32842955,11.00008427,0.00000000,0.00000000
9582.50000000,423.56567897,413.49537603,396.74235116,379.41524349,368.41604615,10.07030294,16.75302487,17.32710768,10.99919734,0.00000000,0.00000000
9583.00000000,423.55979238,413.49015479,396.73831479,379.41252888,368.41421839,10.06963759,16.75184000,17.32578591,10.99831049,0.00000000,0.00000000
9583.50000000,423.55390595,413.48493369,396.73427849,379.40981423,368.41239051,10.06897227,16.75065520,17.32446426,10.99742372,0.00000000,0.00000000
9584.00000000,423.54801970,413.47971273,396.73024225,379.40709954,368.41056250,10.06830698,16.74947048,17.32314271,10.99653704,0.00000000,0.00000000
9584.50000000,423.54213362,413.47449191,396.72620608,379.40438481,368.40873437,10.06764172,16.74828583,17.32182127,10.99565044,0.00000000,0.00000000
9585.00000000,423.53624771,413.46927123,396.72216997,379.40167003,368.40690610,10.06697649,16.74710126,17.32049994,10.99476393,0.00000000,0.00000000
9585.50000000,423.53036198,413.46405069,396.71813393,379.39895521,368.40507771,10.06631129,16.74591676,17.31917872,10.99387750,0.00000000,0.00000000
9586.00000000,423.52447641,413.45883029,396.71409795,379.39624035,368.40324920,10.06564612,16.74473234,17.31785760,10.99299115,0.00000000,0.00000000
9586.50000000,423.51859102,413.45361003,396.71006204,379.39352544,368.40142055,10.06498099,16.74354800,17.31653660,10.99210489,0.00000000,0.00000000
9587.00000000,423.51270580,413.44838992,396.70602619,379.39081049,368.39959179,10.06431588,16.74236373,17.31521570,10.99121871,0.00000000,0.00000000
9587.50000000,423.50682076,413.44316994,396.70199041,379.38809550,368.39776289,10.06365081,16.74117953,17.31389491,10.99033261,0.00000000,0.00000000
9588.00000000,423.50093588,413.43795011,396.69795469,379.38538047,368.39593387,10.06298577,16.73999542,17.31257423,10.98944660,0.00000000,0.00000000
9588.50000000,423.49505118,413.43273042,396.69391904,379.38266539,368.39410472,10.06232076,16.73881137,17.31125366,10.98856067,0.00000000,0.00000000
9589.00000000,423.48916665,413.42751087,396.68988346,379.37995027,368.39227544,10.06165578,16.73762741,17.30993319,10.98767483,0.00000000,0.00000000
9589.50000000,423.48328229,413.42229146,396.68584794,379.37723510,368.39044604,10.06099083,16.73644352,17.30861283,10.98678907,0.00000000,0.00000000
9590.00000000,423.47739810,413.41707219,396.68181248,379.37451990,368.38861651,10.06032591,16.73525970,17.30729259,10.98590339,0.00000000,0.00000000
9590.50000000,423.47151408,413.41185306,396.67777710,379.37180465,368.38678685,10.05966103,16.73407596,17.30597245,10.98501780,0.00000000,0.00000000
9591.00000000,423.46563024,413.40663407,396.67374177,379.36908936,368.38495707,10.05899617,16.73289230,17.30465241,10.98413229,0.00000000,0.00000000
9591.50000000,423.45974657,413.40141522,396.66970651,379.36637402,368.38312716,10.05833135,16.73170871,17.30333249,10.98324686,0.00000000,0.00000000
9592.00000000,423.45386307,413.39619652,396.66567132,379.36365865,368.38129712,10.05766656,16.73052520,17.30201267,10.98236152,0.00000000,0.00000000
9592.50000000,423.44797974,413.39097795,396.66163619,379.36094323,368.37946696,10.05700179,16.72934176,17.30069297,10.98147627,0.00000000,0.00000000
9593.00000000,423.44209659,413.38575953,396.65760113,379.35822776,368.37763667,10.05633706,16.72815840,17.29937337,10.98059109,0.00000000,0.00000000
9593.50000000,423.43621361,413.38054124,396.65356613,379.35551226,368.37580626,10.05567236,16.72697511,17.29805387,10.97970600,0.00000000,0.00000000
9594.00000000,423.43033079,413.37532310,396.64953120,379.35279671,368.37397571,10.05500770,16.72579190,17.29673449,10.97882099,0.00000000,0.00000000
9594.50000000,423.42444816,413.37010510,396.64549633,379.35008112,368.37214504,10.05434306,16.72460877,17.29541521,10.97793607,0.00000000,0.00000000
9595.00000000,423.41856569,413.36488724,396.64146153,379.34736548,368.37031425,10.05367845,16.72342571,17.29409605,10.97705123,0.00000000,0.00000000
9595.50000000,423.41268339,413.35966951,396.63742679,379.34464980,368.36848333,10.05301388,16.72224272,17.29277699,10.97616648,0.00000000,0.00000000
9596.00000000,423.40680127,413.35445194,396.63339212,379.34193408,368.36665228,10.05234933,16.72105982,17.29145804,10.97528181,0.00000000,0.00000000
9596.50000000,423.40091932,413.34923450,396.62935751,379.33921832,368.36482110,10.05168482,16.71987698,17.29013919,10.97439722,0.00000000,0.00000000
9597.00000000,423.39503754,413.34401720,396.62532297,379.33650252,368.36298980,10.05102034,16.71869423,17.28882046,10.97351271,0.00000000,0.00000000
9597.50000000,423.38915593,413.33880004,396.62128850,379.33378667,368.36115838,10.05035589,16.71751154,17.28750183,10.97262829,0.00000000,0.00000000
9598.00000000,423.38327450,413.33358302,396.61725409,379.33107078,368.35932682,10.04969147,16.71632894,17.28618331,10.97174395,0.00000000,0.00000000
9598.50000000,423.37739323,413.32836615,396.61321974,379.32835484,368.35749514,10.04902708,16.71514641,17.28486490,10.97085970,0.00000000,0.00000000
9599.00000000,423.37151214,413.32314941,396.60918546,379.32563886,368.35566333,10.04836273,16.71396395,17.28354660,10.96997553,0.00000000,0.00000000
9599.50000000,423.36563122,413.31793282,396.60515124,379.32292284,368.35383140,10.04769840,16.71278158,17.28222840,10.96909144,0.00000000,0.00000000
9600.00000000,423.35975047,413.31271637,396.60111709,379.32020678,368.35199934,10.04703411,16.71159927,17.28091031,10.96820744,0.00000000,0.00000000
9600.50000000,423.35386990,413.30750005,396.59708301,379.31749068,368.35016716,10.04636984,16.71041704,17.27959233,10.96732352,0.00000000,0.00000000
9601.00000000,423.34798949,413.30228388,396.59304899,379.31477453,368.34833484,10.04570561,16.70923489,17.27827446,10.96643968,0.00000000,0.00000000
9601.50000000,423.34210926,413.29706785,396.58901504,379.31205834,368.34650241,10.04504141,16.70805281,17.27695670,10.96555593,0.00000000,0.00000000
9602.00000000,423.33622920,413.29185196,396.58498115,379.30934210,368.34466984,10.04437724,16.70687081,17.27563904,10.96467226,0.00000000,0.00000000
9602.50000000,423.33034931,413.28663621,396.58094732,379.30662583,368.34283715,10.04371310,16.70568889,17.27432149,10.96378868,0.00000000,0.00000000
9603.00000000,423.32446960,413.28142060,396.57691356,379.30390951,368.34100433,10.04304899,16.70450704,17.27300405,10.96290518,0.00000000,0.00000000
9603.50000000,423.31859005,413.27620513,396.57287987,379.30119315,368.33917139,10.04238492,16.70332526,17.27168672,10.96202176,0.00000000,0.00000000
9604.00000000,423.31271068,413.27098980,396.56884624,379.29847674,368.33733832,10.04172087,16.70214356,17.27036950,10.96113842,0.00000000,0.00000000
9604.50000000,423.30683148,413.26577462,396.56481268,379.29576030,368.33550512,10.04105686,16.70096194,17.26905238,10.96025517,0.00000000,0.00000000
9605.00000000,423.30095245,413.26055957,396.56077918,379.29304381,368.33367180,10.04039288,16.69978039,17.26773537,10.95937200,0.00000000,0.00000000
9605.50000000,423.29507359,413.25534466,396.55674574,379.29032727,368.33183835,10.03972893,16.69859892,17.26641847,10.95848892,0.00000000,0.00000000
9606.00000000,423.28919490,413.25012990,396.55271237,379.28761070,368.33000478,10.03906501,16.69741752,17.26510168,10.95760592,0.00000000,0.00000000
9606.50000000,423.28331639,413.24491527,396.54867907,379.28489408,368.32817108,10.03840112,16.69623620,17.26378499,10.95672300,0.00000000,0.00000000
9607.00000000,423.27743805,413.23970079,396.54464583,379.28217742,368.32633725,10.03773726,16.69505496,17.26246842,10.95584017,0.00000000,0.00000000
9607.50000000,423.27155988,413.23448645,396.54061266,379.27946071,368.32450330,10.03707343,16.69387379,17.26115195,10.95495742,0.00000000,0.00000000
